Date,Week,Crop,State,Observation Type,Growth Stage,Crop Operation,Sowing Status,Harvest Status,Pest,Disease,Weather,Irrigation,Nutrient Management,Statistics,Evidence,PDF Name,Page,Chunk ID,Confidence,Verification Status,Source Method
2026-03-30,,Maize,Bihar,Harvest Progress,Harvesting,,,| h         | Other Pulses $             |                5.46 |                   5.30 |              86.00 | Harvesting is going on in a full swing.                                                                                                                                                             |,,,,,,,h Other Pulses $ 5.46 5.30 86.00 Harvesting is going on in a full swing.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c46,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Bihar,Harvest Progress,Harvesting,,,"| 4         | Shri Anna & Coarse cereals |               55.33 |                  60.93 |              38.31 | Overall around 38% area has been harvested mainly in Jowar (54%), Maize (30%), Barley (16%), etc has already been harvested.                                                                        |",,,,,,,"4 Shri Anna & Coarse cereals 55.33 60.93 38.31 Overall around 38% area has been harvested mainly in Jowar (54%), Maize (30%), Barley (16%), etc has already been harvested.",Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c47,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Telangana,Pest Incidence,Harvesting,,,Maize in Telangana has 82% harvested.,Maize In Telangana Has 82% Harvested,,,,,,Maize in Telangana has 82% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c53,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Tamil Nadu,Pest Incidence,Harvesting,,,Maize in Tamil Nadu has 55% harvested.,Maize In Tamil Nadu Has 55% Harvested,,,,,,Maize in Tamil Nadu has 55% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c54,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize in Karnataka has 60% harvested.,Maize In Karnataka Has 60% Harvested,,,,,,Maize in Karnataka has 60% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c55,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 21% harvested.,Maize In Maharashtra Has 21% Harvested,,,,,,Maize in Maharashtra has 21% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c56,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize in Gujarat has 35% harvested.,Maize In Gujarat Has 35% Harvested,,,,,,Maize in Gujarat has 35% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c57,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 13% harvested.,Maize In Andhra Pradesh Has 13% Harvested,,,,,,Maize in Andhra Pradesh has 13% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c58,0.9,VERIFIED,rule_based
2026-03-30,,Maize,West Bengal,Pest Incidence,Harvesting,,,Maize in West Bengal has 15% harvested.,Maize In West Bengal Has 15% Harvested,,,,,,Maize in West Bengal has 15% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c59,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 10% harvested.,Maize In Uttar Pradesh Has 10% Harvested,,,,,,Maize in Uttar Pradesh has 10% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c60,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 9% harvested.,Maize In Maharashtra Has 9% Harvested,,,,,,Maize in Maharashtra has 9% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c61,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize in Rajasthan has 21% harvested.,Maize In Rajasthan Has 21% Harvested,,,,,,Maize in Rajasthan has 21% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c62,0.9,VERIFIED,rule_based
2026-03-30,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize in Madhya Pradesh has 7% harvested.,Maize In Madhya Pradesh Has 7% Harvested,,,,,,Maize in Madhya Pradesh has 7% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c63,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Bihar,Harvest Progress,Harvesting,,,| h                                                             | Other Pulses $                                                | 5.46                                                          | 5.30                                                          | 93.00                                                         | Harvesting is going on in a full swing.                                                                                                                                                               |,,,,,,,h Other Pulses $ 5.46 5.30 93.00 Harvesting is going on in a full swing.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c46,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Bihar,Harvest Progress,Harvesting,,,"| 4                                                             | Shri Anna & Coarse cereals                                    | 55.33                                                         | 60.93                                                         | 43.57                                                         | Overall around 44% area has been harvested mainly in Jowar (59%), Maize (36%), Barley (20%), etc has already been harvested.                                                                          |",,,,,,,"4 Shri Anna & Coarse cereals 55.33 60.93 43.57 Overall around 44% area has been harvested mainly in Jowar (59%), Maize (36%), Barley (20%), etc has already been harvested.",Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c47,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Telangana,Pest Incidence,Harvesting,,,Maize in Telangana has 87% harvested.,Maize In Telangana Has 87% Harvested,,,,,,Maize in Telangana has 87% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c53,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Tamil Nadu,Pest Incidence,Harvesting,,,Maize in Tamil Nadu has 65% harvested.,Maize In Tamil Nadu Has 65% Harvested,,,,,,Maize in Tamil Nadu has 65% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c54,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize in Karnataka has 67% harvested.,Maize In Karnataka Has 67% Harvested,,,,,,Maize in Karnataka has 67% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c55,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 27% harvested.,Maize In Maharashtra Has 27% Harvested,,,,,,Maize in Maharashtra has 27% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c56,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize in Gujarat has 39% harvested.,Maize In Gujarat Has 39% Harvested,,,,,,Maize in Gujarat has 39% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c57,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 22% harvested.,Maize In Bihar Has 22% Harvested,,,,,,Maize in Bihar has 22% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c58,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 15% harvested.,Maize In Andhra Pradesh Has 15% Harvested,,,,,,Maize in Andhra Pradesh has 15% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c59,0.9,VERIFIED,rule_based
2026-04-06,,Maize,West Bengal,Pest Incidence,Harvesting,,,Maize in West Bengal has 25% harvested.,Maize In West Bengal Has 25% Harvested,,,,,,Maize in West Bengal has 25% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c60,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 12% harvested.,Maize In Uttar Pradesh Has 12% Harvested,,,,,,Maize in Uttar Pradesh has 12% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c61,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 15% harvested.,Maize In Maharashtra Has 15% Harvested,,,,,,Maize in Maharashtra has 15% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c62,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize in Rajasthan has 25% harvested.,Maize In Rajasthan Has 25% Harvested,,,,,,Maize in Rajasthan has 25% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c63,0.9,VERIFIED,rule_based
2026-04-06,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize in Madhya Pradesh has 13% harvested.,Maize In Madhya Pradesh Has 13% Harvested,,,,,,Maize in Madhya Pradesh has 13% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c64,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Chhattisgarh,Harvest Progress,Harvesting,,,| h        | Other Pulses $             |               16.73 |                          20.57 |              95.00 | Harvesting is going on in a full swing.                                                                                                                                                                             |,,,,,,,h Other Pulses $ 16.73 20.57 95.00 Harvesting is going on in a full swing.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c39,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Chhattisgarh,Harvest Progress,Harvesting,,,"| 4        | Shri Anna & Coarse cereals |               55.33 |                          60.93 |              71.52 | Overall around 72% area has been harvested mainly in Jowar (84%), Maize (64%), Barley (67%), etc has already been harvested.                                                                                        |",,,,,,,"4 Shri Anna & Coarse cereals 55.33 60.93 71.52 Overall around 72% area has been harvested mainly in Jowar (84%), Maize (64%), Barley (67%), etc has already been harvested.",Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c40,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Telangana,Pest Incidence,Harvesting,,,Maize in Telangana has 92% harvested.,Maize In Telangana Has 92% Harvested,,,,,,Maize in Telangana has 92% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c46,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Tamil Nadu,Pest Incidence,Harvesting,,,Maize in Tamil Nadu has 92% harvested.,Maize In Tamil Nadu Has 92% Harvested,,,,,,Maize in Tamil Nadu has 92% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c47,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize in Karnataka has 75% harvested.,Maize In Karnataka Has 75% Harvested,,,,,,Maize in Karnataka has 75% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c48,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 85% harvested.,Maize In Maharashtra Has 85% Harvested,,,,,,Maize in Maharashtra has 85% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c49,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize in Gujarat has 75% harvested.,Maize In Gujarat Has 75% Harvested,,,,,,Maize in Gujarat has 75% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c50,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 45% harvested.,Maize In Bihar Has 45% Harvested,,,,,,Maize in Bihar has 45% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c51,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 25% harvested.,Maize In Andhra Pradesh Has 25% Harvested,,,,,,Maize in Andhra Pradesh has 25% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c52,0.9,VERIFIED,rule_based
2026-04-13,,Maize,West Bengal,Pest Incidence,Harvesting,,,Maize in West Bengal has 55% harvested.,Maize In West Bengal Has 55% Harvested,,,,,,Maize in West Bengal has 55% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c53,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 55% harvested.,Maize In Uttar Pradesh Has 55% Harvested,,,,,,Maize in Uttar Pradesh has 55% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c54,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 87% harvested.,Maize In Maharashtra Has 87% Harvested,,,,,,Maize in Maharashtra has 87% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c55,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize in Rajasthan has 53% harvested.,Maize In Rajasthan Has 53% Harvested,,,,,,Maize in Rajasthan has 53% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c56,0.9,VERIFIED,rule_based
2026-04-13,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize in Madhya Pradesh has 49% harvested.,Maize In Madhya Pradesh Has 49% Harvested,,,,,,Maize in Madhya Pradesh has 49% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c57,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Chhattisgarh,Harvest Progress,Harvesting,,,| h        | Other Pulses $             | 16.73               |                           20.57 |              99.00 | Harvesting has been almost completed.                                                                                                                                                      |,,,,,,,h Other Pulses $ 16.73 20.57 99.00 Harvesting has been almost completed.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c38,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Chhattisgarh,Harvest Progress,Harvesting,,,"| 4        | Shri Anna & Coarse cereals | 55.33               |                           60.93 |              81.58 | Overall around 82% area has been harvested mainly in Jowar (91%), Maize (73%), Barley (84%), etc has already been harvested.                                                               |",,,,,,,"4 Shri Anna & Coarse cereals 55.33 60.93 81.58 Overall around 82% area has been harvested mainly in Jowar (91%), Maize (73%), Barley (84%), etc has already been harvested.",Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c39,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Telangana,Pest Incidence,Harvesting,,,Maize in Telangana has 94% harvested.,Maize In Telangana Has 94% Harvested,,,,,,Maize in Telangana has 94% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c46,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Tamil Nadu,Pest Incidence,Harvesting,,,Maize in Tamil Nadu has 97% harvested.,Maize In Tamil Nadu Has 97% Harvested,,,,,,Maize in Tamil Nadu has 97% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c47,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize in Karnataka has 85% harvested.,Maize In Karnataka Has 85% Harvested,,,,,,Maize in Karnataka has 85% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c48,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 98% harvested.,Maize In Maharashtra Has 98% Harvested,,,,,,Maize in Maharashtra has 98% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c49,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize in Gujarat has 85% harvested.,Maize In Gujarat Has 85% Harvested,,,,,,Maize in Gujarat has 85% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c50,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 53% harvested.,Maize In Bihar Has 53% Harvested,,,,,,Maize in Bihar has 53% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c51,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 43% harvested.,Maize In Andhra Pradesh Has 43% Harvested,,,,,,Maize in Andhra Pradesh has 43% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c52,0.9,VERIFIED,rule_based
2026-04-20,,Maize,West Bengal,Pest Incidence,Harvesting,,,Maize in West Bengal has 60% harvested.,Maize In West Bengal Has 60% Harvested,,,,,,Maize in West Bengal has 60% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c53,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 75% harvested.,Maize In Uttar Pradesh Has 75% Harvested,,,,,,Maize in Uttar Pradesh has 75% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c54,0.9,VERIFIED,rule_based
