Date,Week,Crop,State,Observation Type,Growth Stage,Crop Operation,Sowing Status,Harvest Status,Pest,Disease,Weather,Irrigation,Nutrient Management,Statistics,Evidence,PDF Name,Page,Chunk ID,Confidence,Verification Status,Source Method
2026-04-06,,Sesame (Sesamum),Odisha,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Odisha has 50% harvested.,Sesame (Sesamum) In Odisha Has 50% Harvested,,,,,,Sesame (Sesamum) in Odisha has 50% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c93,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,Sesame (Sesamum) In Tamil Nadu Has 40% Harvested,,,,,,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c94,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Andhra Pradesh,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Andhra Pradesh has 6% harvested.,Sesame (Sesamum) In Andhra Pradesh Has 6% Harvested,,,,,,Sesame (Sesamum) in Andhra Pradesh has 6% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c95,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Rajasthan,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Rajasthan.,Sesame (Sesamum) Is 100% Harvested In Rajasthan,,,,,,Sesame (Sesamum) is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c96,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Madhya Pradesh,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Madhya Pradesh.,Sesame (Sesamum) Is 100% Harvested In Madhya Pradesh,,,,,,Sesame (Sesamum) is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c97,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Assam,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Assam.,Sesame (Sesamum) Is 100% Harvested In Assam,,,,,,Sesame (Sesamum) is 100% harvested in Assam.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c98,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Uttar Pradesh,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Uttar Pradesh has 90% harvested.,Sesame (Sesamum) In Uttar Pradesh Has 90% Harvested,,,,,,Sesame (Sesamum) in Uttar Pradesh has 90% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c99,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Chhattisgarh,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Chhattisgarh has 55% harvested.,Sesame (Sesamum) In Chhattisgarh Has 55% Harvested,,,,,,Sesame (Sesamum) in Chhattisgarh has 55% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c100,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Jharkhand,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Jharkhand has 50% harvested.,Sesame (Sesamum) In Jharkhand Has 50% Harvested,,,,,,Sesame (Sesamum) in Jharkhand has 50% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c101,0.9,VERIFIED,rule_based
2026-04-06,,Sesame (Sesamum),Bihar,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Bihar has 50% harvested.,Sesame (Sesamum) In Bihar Has 50% Harvested,,,,,,Sesame (Sesamum) in Bihar has 50% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c102,0.9,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Odisha,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Odisha.,Sesame (Sesamum) Is 100% Harvested In Odisha,,,,,,Sesame (Sesamum) is 100% harvested in Odisha.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c70,0.9,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Chhattisgarh,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,Sesame (Sesamum) Is 100% Harvested In Chhattisgarh,,,,,,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c71,0.9,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Maharashtra,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Maharashtra has 90% harvested.,Sesame (Sesamum) In Maharashtra Has 90% Harvested,,,,,,Sesame (Sesamum) in Maharashtra has 90% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c72,0.9,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,Sesame (Sesamum) In Tamil Nadu Has 40% Harvested,,,,,,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c73,0.9,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Tamil Nadu,Other,,,,,,,,,,,----- ---------------- -------- -------- --------- -----------------------------------------------------------------------------------------------------------------,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c74,0.7,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Maharashtra,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Maharashtra.,Sesame (Sesamum) Is 100% Harvested In Maharashtra,,,,,,Sesame (Sesamum) is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c75,0.9,VERIFIED,rule_based
2026-04-13,,Sesame (Sesamum),Bihar,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Bihar.,Sesame (Sesamum) Is 100% Harvested In Bihar,,,,,,Sesame (Sesamum) is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c76,0.9,VERIFIED,rule_based
2026-04-20,,Sesame (Sesamum),Odisha,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Odisha.,Sesame (Sesamum) Is 100% Harvested In Odisha,,,,,,Sesame (Sesamum) is 100% harvested in Odisha.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c74,0.9,VERIFIED,rule_based
2026-04-20,,Sesame (Sesamum),Chhattisgarh,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,Sesame (Sesamum) Is 100% Harvested In Chhattisgarh,,,,,,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c75,0.9,VERIFIED,rule_based
2026-04-20,,Sesame (Sesamum),Maharashtra,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Maharashtra has 90% harvested.,Sesame (Sesamum) In Maharashtra Has 90% Harvested,,,,,,Sesame (Sesamum) in Maharashtra has 90% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c76,0.9,VERIFIED,rule_based
2026-04-20,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,Sesame (Sesamum) In Tamil Nadu Has 40% Harvested,,,,,,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c77,0.9,VERIFIED,rule_based
2026-04-20,,Sesame (Sesamum),Bihar,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Bihar.,Sesame (Sesamum) Is 100% Harvested In Bihar,,,,,,Sesame (Sesamum) is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c78,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Odisha,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Odisha.,Sesame (Sesamum) Is 100% Harvested In Odisha,,,,,,Sesame (Sesamum) is 100% harvested in Odisha.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c73,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Karnataka,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Karnataka.,Sesame (Sesamum) Is 100% Harvested In Karnataka,,,,,,Sesame (Sesamum) is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c74,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),West Bengal,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in West Bengal.,Sesame (Sesamum) Is 100% Harvested In West Bengal,,,,,,Sesame (Sesamum) is 100% harvested in West Bengal.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c75,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Madhya Pradesh,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Madhya Pradesh.,Sesame (Sesamum) Is 100% Harvested In Madhya Pradesh,,,,,,Sesame (Sesamum) is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c76,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Chhattisgarh,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,Sesame (Sesamum) Is 100% Harvested In Chhattisgarh,,,,,,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c77,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Meghalaya,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Meghalaya.,Sesame (Sesamum) Is 100% Harvested In Meghalaya,,,,,,Sesame (Sesamum) is 100% harvested in Meghalaya.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c78,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Andhra Pradesh,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Andhra Pradesh has 20% harvested.,Sesame (Sesamum) In Andhra Pradesh Has 20% Harvested,,,,,,Sesame (Sesamum) in Andhra Pradesh has 20% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c79,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Tamil Nadu has 60% harvested.,Sesame (Sesamum) In Tamil Nadu Has 60% Harvested,,,,,,Sesame (Sesamum) in Tamil Nadu has 60% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c80,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Telangana,Pest Incidence,Harvesting,,,Sesame (Sesamum) in Telangana has 80% harvested.,Sesame (Sesamum) In Telangana Has 80% Harvested,,,,,,Sesame (Sesamum) in Telangana has 80% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c81,0.9,VERIFIED,rule_based
2026-04-27,,Sesame (Sesamum),Bihar,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Bihar.,Sesame (Sesamum) Is 100% Harvested In Bihar,,,,,,Sesame (Sesamum) is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c82,0.9,VERIFIED,rule_based
2026-05-04,,Sesame (Sesamum),Telangana,Harvest Progress,Harvesting,,,| d   | Sunflower *        |    0.79 |    0.70 |   97.63 | 100% harvested in all states.                                                                                                                                                       |,,,,,,,d Sunflower * 0.79 0.70 97.63 100% harvested in all states.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c49,0.9,VERIFIED,rule_based
2026-05-04,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Tamil Nadu.,Sesame (Sesamum) Is 100% Harvested In Tamil Nadu,,,,,,Sesame (Sesamum) is 100% harvested in Tamil Nadu.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c50,0.9,VERIFIED,rule_based
2026-05-11,,Sesame (Sesamum),Telangana,Harvest Progress,Harvesting,,,| d  | Sunflower *    |   0.79 |   0.70 | 100.00 | 100% harvested in all states.                         |,,,,,,,d Sunflower * 0.79 0.70 100.00 100% harvested in all states.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c47,0.9,VERIFIED,rule_based
2026-05-11,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Tamil Nadu.,Sesame (Sesamum) Is 100% Harvested In Tamil Nadu,,,,,,Sesame (Sesamum) is 100% harvested in Tamil Nadu.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c48,0.9,VERIFIED,rule_based
2026-05-18,,Sesame (Sesamum),Telangana,Harvest Progress,Harvesting,,,| d                                                             | Sunflower *                                                   | 0.79                                                          | 0.70                                                          | 100.00                                                        | 100% harvested in all states.                                                                                                                       |,,,,,,,d Sunflower * 0.79 0.70 100.00 100% harvested in all states.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c43,0.9,VERIFIED,rule_based
2026-05-18,,Sesame (Sesamum),Tamil Nadu,Pest Incidence,Harvesting,,,Sesame (Sesamum) is 100% harvested in Tamil Nadu.,Sesame (Sesamum) Is 100% Harvested In Tamil Nadu,,,,,,Sesame (Sesamum) is 100% harvested in Tamil Nadu.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c44,0.9,VERIFIED,rule_based
