Date,Week,Crop,State,Observation Type,Growth Stage,Crop Operation,Sowing Status,Harvest Status,Pest,Disease,Weather,Irrigation,Nutrient Management,Statistics,Evidence,PDF Name,Page,Chunk ID,Confidence,Verification Status,Source Method
2026-04-06,,Mustard,West Bengal,Pest Incidence,Harvesting,,,Mustard is 100% harvested in West Bengal.,Mustard Is 100% Harvested In West Bengal,,,,,,Mustard is 100% harvested in West Bengal.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c71,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Bihar,Pest Incidence,Harvesting,,,Mustard is 100% harvested in Bihar.,Mustard Is 100% Harvested In Bihar,,,,,,Mustard is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c72,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Madhya Pradesh,Pest Incidence,Harvesting,,,Mustard is 100% harvested in Madhya Pradesh.,Mustard Is 100% Harvested In Madhya Pradesh,,,,,,Mustard is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c73,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Jharkhand,Pest Incidence,Harvesting,,,Mustard is 100% harvested in Jharkhand.,Mustard Is 100% Harvested In Jharkhand,,,,,,Mustard is 100% harvested in Jharkhand.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c74,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Assam,Pest Incidence,Harvesting,,,Mustard is 100% harvested in Assam.,Mustard Is 100% Harvested In Assam,,,,,,Mustard is 100% harvested in Assam.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c75,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Telangana,Pest Incidence,Harvesting,,,Mustard is 100% harvested in Telangana.,Mustard Is 100% Harvested In Telangana,,,,,,Mustard is 100% harvested in Telangana.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c76,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Uttar Pradesh,Pest Incidence,Harvesting,,,Mustard in Uttar Pradesh has 90% harvested.,Mustard In Uttar Pradesh Has 90% Harvested,,,,,,Mustard in Uttar Pradesh has 90% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c77,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Andhra Pradesh,Pest Incidence,Harvesting,,,Mustard in Andhra Pradesh has 62% harvested.,Mustard In Andhra Pradesh Has 62% Harvested,,,,,,Mustard in Andhra Pradesh has 62% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c78,0.9,VERIFIED,rule_based
2026-04-06,,Mustard,Chhattisgarh,Pest Incidence,Harvesting,,,Mustard in Chhattisgarh has 88% harvested.,Mustard In Chhattisgarh Has 88% Harvested,,,,,,Mustard in Chhattisgarh has 88% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c79,0.9,VERIFIED,rule_based
2026-04-13,,Mustard,Andhra Pradesh,Pest Incidence,Harvesting,,,Mustard is 100% harvested in Andhra Pradesh.,Mustard Is 100% Harvested In Andhra Pradesh,,,,,,Mustard is 100% harvested in Andhra Pradesh.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c59,0.9,VERIFIED,rule_based
