Date,Week,Crop,State,Observation Type,Growth Stage,Crop Operation,Sowing Status,Harvest Status,Pest,Disease,Weather,Irrigation,Nutrient Management,Statistics,Evidence,PDF Name,Page,Chunk ID,Confidence,Verification Status,Source Method
2026-03-30,,Bengal Gram (Gram/Chickpea),Gujarat,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Gujarat,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c17,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Maharashtra,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Maharashtra has 80% harvested.,Bengal Gram (Gram/Chickpea) In Maharashtra Has 80% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Maharashtra has 80% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c18,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Karnataka,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Karnataka has 75% harvested.,Bengal Gram (Gram/Chickpea) In Karnataka Has 75% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Karnataka has 75% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c19,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Madhya Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 45% harvested.,Bengal Gram (Gram/Chickpea) In Madhya Pradesh Has 45% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 45% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c20,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Rajasthan,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Rajasthan has 50% harvested.,Bengal Gram (Gram/Chickpea) In Rajasthan Has 50% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Rajasthan has 50% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c21,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Chhattisgarh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Chhattisgarh has 40% harvested.,Bengal Gram (Gram/Chickpea) In Chhattisgarh Has 40% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Chhattisgarh has 40% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c22,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Uttar Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 50% harvested.,Bengal Gram (Gram/Chickpea) In Uttar Pradesh Has 50% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 50% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c23,0.9,VERIFIED,rule_based
2026-03-30,,Bengal Gram (Gram/Chickpea),Andhra Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Andhra Pradesh has 95% harvested.,Bengal Gram (Gram/Chickpea) In Andhra Pradesh Has 95% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Andhra Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 30.03.2026.pdf,1,Minutes of the meeting of CWWG as on 30.03.2026_p1_c24,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Andhra Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Andhra Pradesh,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c17,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Gujarat,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Gujarat,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c18,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Maharashtra,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Maharashtra has 95% harvested.,Bengal Gram (Gram/Chickpea) In Maharashtra Has 95% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Maharashtra has 95% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c19,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Karnataka,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Karnataka has 85% harvested.,Bengal Gram (Gram/Chickpea) In Karnataka Has 85% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Karnataka has 85% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c20,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Madhya Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 70% harvested.,Bengal Gram (Gram/Chickpea) In Madhya Pradesh Has 70% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 70% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c21,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Rajasthan,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Rajasthan has 70% harvested.,Bengal Gram (Gram/Chickpea) In Rajasthan Has 70% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Rajasthan has 70% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c22,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Chhattisgarh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Chhattisgarh has 85% harvested.,Bengal Gram (Gram/Chickpea) In Chhattisgarh Has 85% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Chhattisgarh has 85% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c23,0.9,VERIFIED,rule_based
2026-04-06,,Bengal Gram (Gram/Chickpea),Uttar Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 60% harvested.,Bengal Gram (Gram/Chickpea) In Uttar Pradesh Has 60% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 60% harvested.,Minutes of the meeting of CWWG as on 06.04.2026.pdf,1,Minutes of the meeting of CWWG as on 06.04.2026_p1_c24,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Maharashtra,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Maharashtra.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Maharashtra,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c17,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Andhra Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Andhra Pradesh,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c18,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Gujarat,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Gujarat,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c19,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),West Bengal,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in West Bengal.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In West Bengal,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in West Bengal.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c20,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Chhattisgarh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Chhattisgarh.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Chhattisgarh,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c21,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Telangana,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Telangana.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Telangana,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Telangana.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c22,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Karnataka,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Karnataka has 85% harvested.,Bengal Gram (Gram/Chickpea) In Karnataka Has 85% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Karnataka has 85% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c23,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Madhya Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 70% harvested.,Bengal Gram (Gram/Chickpea) In Madhya Pradesh Has 70% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 70% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c24,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Rajasthan,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Rajasthan has 70% harvested.,Bengal Gram (Gram/Chickpea) In Rajasthan Has 70% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Rajasthan has 70% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c25,0.9,VERIFIED,rule_based
2026-04-13,,Bengal Gram (Gram/Chickpea),Uttar Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 60% harvested.,Bengal Gram (Gram/Chickpea) In Uttar Pradesh Has 60% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 60% harvested.,Minutes of the meeting of CWWG as on 13.04.2026.pdf,1,Minutes of the meeting of CWWG as on 13.04.2026_p1_c26,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Maharashtra,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Maharashtra.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Maharashtra,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c16,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Andhra Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Andhra Pradesh,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c17,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Gujarat,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Gujarat,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c18,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Rajasthan,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Rajasthan.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Rajasthan,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c19,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),West Bengal,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in West Bengal.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In West Bengal,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in West Bengal.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c20,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Chhattisgarh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Chhattisgarh.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Chhattisgarh,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c21,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Telangana,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Telangana.,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Telangana,,,,,,Bengal Gram (Gram/Chickpea) is 100% harvested in Telangana.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c22,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Karnataka,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Karnataka has 95% harvested.,Bengal Gram (Gram/Chickpea) In Karnataka Has 95% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Karnataka has 95% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c23,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Madhya Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 90% harvested.,Bengal Gram (Gram/Chickpea) In Madhya Pradesh Has 90% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 90% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c24,0.9,VERIFIED,rule_based
2026-04-20,,Bengal Gram (Gram/Chickpea),Uttar Pradesh,Pest Incidence,Harvesting,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 98% harvested.,Bengal Gram (Gram/Chickpea) In Uttar Pradesh Has 98% Harvested,,,,,,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 98% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c25,0.9,VERIFIED,rule_based
