Date,Observation,Evidence
2026-04-27,Harvesting Stage | Maize In Karnataka Has 95% Harvested observed | Harvest: Maize in Karnataka has 95% harvested.,Minutes of the meeting of CWWG as on 27.04.2026_p1_c53
2026-04-27,Harvesting Stage | Maize Is 100% Harvested In Rajasthan observed | Harvest: Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 27.04.2026_p1_c55
2026-04-27,Harvesting Stage | Maize Is 100% Harvested In Madhya Pradesh observed | Harvest: Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 27.04.2026_p1_c56
2026-04-27,Harvesting Stage | Maize In Bihar Has 82% Harvested observed | Harvest: Maize in Bihar has 82% harvested.,Minutes of the meeting of CWWG as on 27.04.2026_p1_c57
2026-04-27,Harvesting Stage | Maize In Chhattisgarh Has 67% Harvested observed | Harvest: Maize in Chhattisgarh has 67% harvested.,Minutes of the meeting of CWWG as on 27.04.2026_p1_c58
2026-04-27,Harvesting Stage | Maize In Uttar Pradesh Has 92% Harvested observed | Harvest: Maize in Uttar Pradesh has 92% harvested.,Minutes of the meeting of CWWG as on 27.04.2026_p1_c59
2026-05-04,"Harvesting Stage | Harvest: | 3        | Pulses                     |              140.42 |                         139.55 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| a        | Gram                       |              100.99 |                          96.20 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| b        | Lentil                     |               15.13 |                          18.12 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| e        | Urdbean *                  |                6.16 |                           6.06 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| f        | Moongbean *                |                1.41 |                           0.99 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| h        | Other Pulses $             |               16.73 |                          20.57 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |",Minutes of the meeting of CWWG as on 04.05.2026_p1_c16
2026-05-04,"Harvesting Stage | Harvest: | 4        | Shri Anna & Coarse cereals |               55.33 |                          60.93 |              96.22 | Overall around 82% area has been harvested mainly in Jowar (98%), Maize (93%), Barley (84%), etc has already been harvested.                          |",Minutes of the meeting of CWWG as on 04.05.2026_p1_c17
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Karnataka observed | Harvest: Maize is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c24
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Maharashtra observed | Harvest: Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c25
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Gujarat observed | Harvest: Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c26
2026-05-04,Harvesting Stage | Maize In Andhra Pradesh Has 75% Harvested observed | Harvest: Maize in Andhra Pradesh has 75% harvested.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c27
2026-05-04,Harvesting Stage | Maize In Bihar Has 95% Harvested observed | Harvest: Maize in Bihar has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c28
2026-05-04,Harvesting Stage | Maize In Chhattisgarh Has 95% Harvested observed | Harvest: Maize in Chhattisgarh has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c29
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Haryana observed | Harvest: Maize is 100% harvested in Haryana.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c31
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Rajasthan observed | Harvest: Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c32
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Bihar observed | Harvest: Maize is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c33
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Madhya Pradesh observed | Harvest: Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c34
2026-05-04,Harvesting Stage | Maize Is 100% Harvested In Chhattisgarh observed | Harvest: Maize is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c35
2026-05-04,Harvesting Stage | Maize In Punjab Has 97% Harvested observed | Harvest: Maize in Punjab has 97% harvested.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c36
2026-05-04,Harvesting Stage | Maize In Uttar Pradesh Has 95% Harvested observed | Harvest: Maize in Uttar Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026_p1_c37
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Karnataka observed | Harvest: Maize is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c20
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Maharashtra observed | Harvest: Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c21
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Tamil Nadu observed | Harvest: Maize is 100% harvested in Tamil Nadu.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c22
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Gujarat observed | Harvest: Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c23
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Uttar Pradesh observed | Harvest: Maize is 100% harvested in Uttar Pradesh.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c24
2026-05-11,Harvesting Stage | Maize In Andhra Pradesh Has 85% Harvested observed | Harvest: Maize in Andhra Pradesh has 85% harvested.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c25
2026-05-11,Harvesting Stage | Maize In Bihar Has 95% Harvested observed | Harvest: Maize in Bihar has 95% harvested.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c26
2026-05-11,Harvesting Stage | Maize In Chhattisgarh Has 95% Harvested observed | Harvest: Maize in Chhattisgarh has 95% harvested.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c27
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Haryana observed | Harvest: Maize is 100% harvested in Haryana.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c29
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Rajasthan observed | Harvest: Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c30
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Bihar observed | Harvest: Maize is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c31
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Madhya Pradesh observed | Harvest: Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c32
2026-05-11,Harvesting Stage | Maize Is 100% Harvested In Chhattisgarh observed | Harvest: Maize is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c33
2026-05-11,Harvesting Stage | Maize In Punjab Has 97% Harvested observed | Harvest: Maize in Punjab has 97% harvested.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c34
2026-05-11,Harvesting Stage | Maize In Uttar Pradesh Has 95% Harvested observed | Harvest: Maize in Uttar Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 11.05.2026_p1_c35
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Karnataka observed | Harvest: Maize is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c19
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Maharashtra observed | Harvest: Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c20
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Gujarat observed | Harvest: Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c21
2026-05-18,Harvesting Stage | Maize In Andhra Pradesh Has 85% Harvested observed | Harvest: Maize in Andhra Pradesh has 85% harvested.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c22
2026-05-18,Harvesting Stage | Maize In Bihar Has 95% Harvested observed | Harvest: Maize in Bihar has 95% harvested.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c23
2026-05-18,Harvesting Stage | Maize In Chhattisgarh Has 95% Harvested observed | Harvest: Maize in Chhattisgarh has 95% harvested.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c24
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Haryana observed | Harvest: Maize is 100% harvested in Haryana.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c26
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Rajasthan observed | Harvest: Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c27
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Bihar observed | Harvest: Maize is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c28
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Madhya Pradesh observed | Harvest: Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c29
2026-05-18,Harvesting Stage | Maize Is 100% Harvested In Chhattisgarh observed | Harvest: Maize is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c30
2026-05-18,Harvesting Stage | Maize In Punjab Has 97% Harvested observed | Harvest: Maize in Punjab has 97% harvested.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c31
2026-05-18,Harvesting Stage | Maize In Uttar Pradesh Has 95% Harvested observed | Harvest: Maize in Uttar Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 18.05.2026_p1_c32
